date,dew,temp,press,wnd_spd,snow,rain,pollution
2013-03-21 18:00:00,-1,6.0,1006.0,8.05,0,0,210.0
2013-03-21 19:00:00,-1,5.0,1007.0,11.18,0,0,224.0
2013-03-21 20:00:00,-1,5.0,1008.0,1.79,0,0,224.0
2013-03-21 21:00:00,-1,4.0,1009.0,4.02,0,0,224.0
2013-03-21 22:00:00,-1,5.0,1011.0,8.04,0,0,211.0
2013-03-21 23:00:00,-1,4.0,1011.0,11.17,0,0,210.0
2013-03-22 00:00:00,-1,2.0,1013.0,16.09,0,0,209.0
2013-03-22 01:00:00,-4,2.0,1014.0,4.02,0,0,166.0
2013-03-22 02:00:00,-7,6.0,1014.0,8.04,0,0,125.0
2013-03-22 03:00:00,-7,3.0,1015.0,4.02,0,0,94.0
2013-03-22 04:00:00,-5,2.0,1015.0,8.04,0,0,51.0
2013-03-22 05:00:00,-8,3.0,1017.0,1.79,0,0,58.0
2013-03-22 06:00:00,-10,3.0,1018.0,5.81,0,0,51.0
2013-03-22 07:00:00,-10,3.0,1019.0,1.79,0,0,17.0
2013-03-22 08:00:00,-14,6.0,1020.0,0.89,0,0,14.0
2013-03-22 09:00:00,-13,7.0,1020.0,1.79,0,0,18.0
2013-03-22 10:00:00,-13,8.0,1020.0,1.79,0,0,17.0
2013-03-22 11:00:00,-7,8.0,1020.0,4.92,0,0,66.0
2013-03-22 12:00:00,-9,8.0,1019.0,8.94,0,0,63.0
2013-03-22 13:00:00,-7,9.0,1018.0,14.75,0,0,62.0
2013-03-22 14:00:00,-8,10.0,1018.0,19.67,0,0,73.0
2013-03-22 15:00:00,-6,10.0,1017.0,25.48,0,0,76.0
2013-03-22 16:00:00,-7,10.0,1016.0,31.29,0,0,62.0
2013-03-22 17:00:00,-6,10.0,1016.0,37.1,0,0,74.0
2013-03-22 18:00:00,-5,9.0,1016.0,42.91,0,0,82.0
2013-03-22 19:00:00,-5,7.0,1017.0,46.93,0,0,74.0
2013-03-22 20:00:00,-4,6.0,1017.0,51.85,0,0,69.0
2013-03-22 21:00:00,-4,4.0,1018.0,55.87,0,0,63.0
2013-03-22 22:00:00,-4,4.0,1018.0,59.89,0,0,61.0
2013-03-22 23:00:00,-3,2.0,1018.0,64.81,0,0,58.0
2013-03-23 00:00:00,-3,1.0,1018.0,68.83,0,0,54.0
2013-03-23 01:00:00,-3,0.0,1017.0,71.96,0,0,50.0
2013-03-23 02:00:00,-3,0.0,1016.0,73.75,0,0,51.0
2013-03-23 03:00:00,-3,1.0,1015.0,75.54,0,0,51.0
2013-03-23 04:00:00,-3,1.0,1015.0,79.56,0,0,51.0
2013-03-23 05:00:00,-3,0.0,1014.0,82.69,0,0,52.0
2013-03-23 06:00:00,-3,0.0,1014.0,86.71,0,0,56.0
2013-03-23 07:00:00,-3,1.0,1014.0,89.84,0,0,60.0
2013-03-23 08:00:00,-4,1.0,1012.0,94.76,0,0,76.0
2013-03-23 09:00:00,-4,3.0,1011.0,97.89,0,0,97.0
2013-03-23 10:00:00,-4,3.0,1011.0,101.02,0,0,86.0
2013-03-23 11:00:00,-5,3.0,1011.0,1.79,0,0,88.0
2013-03-23 12:00:00,-5,6.0,1011.0,1.79,0,0,91.0
2013-03-23 13:00:00,-6,5.0,1010.0,0.89,0,0,90.0
2013-03-23 14:00:00,-6,8.0,1010.0,1.78,0,0,96.0
2013-03-23 15:00:00,-5,8.0,1009.0,1.79,0,0,94.0
2013-03-23 16:00:00,-10,13.0,1010.0,12.07,0,0,86.0
2013-03-23 17:00:00,-11,12.0,1011.0,25.93,0,0,71.0
2013-03-23 18:00:00,-11,9.0,1014.0,38.0,0,0,18.0
2013-03-23 19:00:00,-13,7.0,1017.0,47.83,0,0,15.0
2013-03-23 20:00:00,-13,6.0,1018.0,57.66,0,0,11.0
2013-03-23 21:00:00,-15,5.0,1020.0,64.81,0,0,12.0
2013-03-23 22:00:00,-14,3.0,1021.0,69.73,0,0,8.0
2013-03-23 23:00:00,-15,3.0,1022.0,4.92,0,0,5.0
2013-03-24 00:00:00,-16,2.0,1023.0,9.84,0,0,9.0
2013-03-24 01:00:00,-16,2.0,1023.0,15.65,0,0,10.0
2013-03-24 02:00:00,-15,1.0,1023.0,21.46,0,0,9.0
2013-03-24 03:00:00,-13,0.0,1024.0,26.38,0,0,11.0
2013-03-24 04:00:00,-13,-1.0,1023.0,5.81,0,0,9.0
2013-03-24 05:00:00,-12,-1.0,1024.0,3.13,0,0,11.0
2013-03-24 06:00:00,-12,-1.0,1024.0,4.92,0,0,13.0
2013-03-24 07:00:00,-13,1.0,1025.0,1.79,0,0,18.0
2013-03-24 08:00:00,-17,4.0,1025.0,6.71,0,0,18.0
2013-03-24 09:00:00,-17,4.0,1025.0,11.63,0,0,11.0
2013-03-24 10:00:00,-18,6.0,1025.0,15.65,0,0,12.0
2013-03-24 11:00:00,-17,6.0,1024.0,1.79,0,0,12.0
2013-03-24 12:00:00,-18,8.0,1023.0,3.13,0,0,11.0
2013-03-24 13:00:00,-18,8.0,1022.0,6.26,0,0,15.0
2013-03-24 14:00:00,-19,8.0,1021.0,0.89,0,0,13.0
2013-03-24 15:00:00,-19,9.0,1019.0,2.68,0,0,12.0
2013-03-24 16:00:00,-18,9.0,1018.0,4.02,0,0,12.0
2013-03-24 17:00:00,-17,9.0,1018.0,8.04,0,0,15.0
2013-03-24 18:00:00,-15,8.0,1018.0,11.17,0,0,21.0
2013-03-24 19:00:00,-14,6.0,1019.0,14.3,0,0,32.0
2013-03-24 20:00:00,-14,6.0,1019.0,18.32,0,0,50.0
2013-03-24 21:00:00,-13,5.0,1020.0,20.11,0,0,60.0
2013-03-24 22:00:00,-12,4.0,1021.0,23.24,0,0,56.0
2013-03-24 23:00:00,-10,3.0,1021.0,0.89,0,0,58.0
2013-03-25 00:00:00,-7,2.0,1022.0,4.02,0,0,71.0
2013-03-25 01:00:00,-7,2.0,1022.0,7.15,0,0,91.0
2013-03-25 02:00:00,-5,0.0,1023.0,12.07,0,0,88.0
2013-03-25 03:00:00,-5,0.0,1023.0,16.09,0,0,90.0
2013-03-25 04:00:00,-5,-1.0,1023.0,19.22,0,0,74.0
2013-03-25 05:00:00,-6,-1.0,1023.0,0.89,0,0,86.0
2013-03-25 06:00:00,-6,-1.0,1024.0,1.78,0,0,103.0
2013-03-25 07:00:00,-5,0.0,1024.0,2.67,0,0,119.0
2013-03-25 08:00:00,-5,1.0,1024.0,3.56,0,0,121.0
2013-03-25 09:00:00,-6,3.0,1024.0,1.79,0,0,137.0
2013-03-25 10:00:00,-7,4.0,1024.0,1.79,0,0,126.0
2013-03-25 11:00:00,-8,6.0,1023.0,3.58,0,0,112.0
2013-03-25 12:00:00,-8,7.0,1022.0,3.13,0,0,0.0
2013-03-25 13:00:00,-8,9.0,1021.0,3.13,0,0,137.0
2013-03-25 14:00:00,-9,10.0,1020.0,4.92,0,0,129.0
2013-03-25 15:00:00,-9,11.0,1019.0,3.13,0,0,137.0
2013-03-25 16:00:00,-9,11.0,1019.0,6.26,0,0,123.0
2013-03-25 17:00:00,-10,11.0,1018.0,10.28,0,0,115.0
2013-03-25 18:00:00,-9,10.0,1018.0,13.41,0,0,117.0
2013-03-25 19:00:00,-9,8.0,1018.0,15.2,0,0,135.0
2013-03-25 20:00:00,-8,7.0,1019.0,16.99,0,0,150.0
2013-03-25 21:00:00,-7,7.0,1019.0,18.78,0,0,127.0
2013-03-25 22:00:00,-7,6.0,1019.0,20.57,0,0,102.0
2013-03-25 23:00:00,-7,4.0,1018.0,22.36,0,0,97.0
2013-03-26 00:00:00,-8,5.0,1018.0,25.49,0,0,98.0
2013-03-26 01:00:00,-8,5.0,1018.0,28.62,0,0,110.0
2013-03-26 02:00:00,-8,4.0,1017.0,30.41,0,0,128.0
2013-03-26 03:00:00,-7,2.0,1017.0,32.2,0,0,153.0
2013-03-26 04:00:00,-6,1.0,1016.0,0.45,0,0,174.0
2013-03-26 05:00:00,-4,0.0,1016.0,0.9,0,0,187.0
2013-03-26 06:00:00,-4,0.0,1016.0,0.89,0,0,188.0
2013-03-26 07:00:00,-3,0.0,1017.0,0.89,0,0,196.0
2013-03-26 08:00:00,0,4.0,1016.0,1.79,0,0,196.0
2013-03-26 09:00:00,0,5.0,1016.0,4.92,0,0,205.0
2013-03-26 10:00:00,0,7.0,1016.0,6.71,0,0,217.0
2013-03-26 11:00:00,0,8.0,1015.0,8.5,0,0,229.0
2013-03-26 12:00:00,0,10.0,1014.0,11.63,0,0,240.0
2013-03-26 13:00:00,-1,12.0,1012.0,15.65,0,0,231.0
2013-03-26 14:00:00,-2,13.0,1012.0,19.67,0,0,211.0
2013-03-26 15:00:00,-3,13.0,1011.0,24.59,0,0,210.0
2013-03-26 16:00:00,-3,13.0,1010.0,30.4,0,0,219.0
2013-03-26 17:00:00,-2,13.0,1009.0,34.42,0,0,210.0
2013-03-26 18:00:00,-1,12.0,1009.0,37.55,0,0,223.0
2013-03-26 19:00:00,0,9.0,1009.0,0.89,0,0,220.0
2013-03-26 20:00:00,1,8.0,1010.0,1.79,0,0,223.0
2013-03-26 21:00:00,1,10.0,1010.0,3.58,0,0,234.0
2013-03-26 22:00:00,1,8.0,1010.0,6.71,0,0,231.0
2013-03-26 23:00:00,3,9.0,1010.0,10.73,0,0,154.0
2013-03-27 00:00:00,3,8.0,1009.0,13.86,0,0,128.0
2013-03-27 01:00:00,2,6.0,1009.0,16.99,0,0,132.0
2013-03-27 02:00:00,3,7.0,1009.0,18.78,0,0,134.0
2013-03-27 03:00:00,3,5.0,1008.0,20.57,0,0,135.0
2013-03-27 04:00:00,4,5.0,1007.0,22.36,0,0,134.0
2013-03-27 05:00:00,3,5.0,1007.0,24.15,0,0,139.0
2013-03-27 06:00:00,4,6.0,1008.0,25.94,0,0,171.0
2013-03-27 07:00:00,4,6.0,1009.0,0.89,0,0,204.0
2013-03-27 08:00:00,4,6.0,1010.0,4.92,0,0,183.0
2013-03-27 09:00:00,4,8.0,1010.0,6.71,0,0,179.0
2013-03-27 10:00:00,5,11.0,1010.0,0.89,0,0,192.0
2013-03-27 11:00:00,4,13.0,1009.0,1.79,0,0,194.0
2013-03-27 12:00:00,2,15.0,1009.0,1.79,0,0,156.0
2013-03-27 13:00:00,-6,18.0,1008.0,4.02,0,0,84.0
2013-03-27 14:00:00,-6,20.0,1008.0,8.94,0,0,21.0
2013-03-27 15:00:00,-8,20.0,1008.0,16.09,0,0,16.0
2013-03-27 16:00:00,-10,19.0,1008.0,25.03,0,0,15.0
2013-03-27 17:00:00,-15,17.0,1009.0,36.21,0,0,17.0
2013-03-27 18:00:00,-18,14.0,1011.0,46.04,0,0,26.0
2013-03-27 19:00:00,-19,12.0,1013.0,50.96,0,0,16.0
2013-03-27 20:00:00,-19,11.0,1014.0,56.77,0,0,15.0
2013-03-27 21:00:00,-19,10.0,1016.0,4.92,0,0,15.0
2013-03-27 22:00:00,-19,9.0,1018.0,8.94,0,0,16.0
2013-03-27 23:00:00,-19,8.0,1019.0,12.96,0,0,15.0
2013-03-28 00:00:00,-18,8.0,1020.0,16.98,0,0,16.0
2013-03-28 01:00:00,-19,7.0,1020.0,21.9,0,0,8.0
2013-03-28 02:00:00,-19,6.0,1020.0,25.92,0,0,8.0
2013-03-28 03:00:00,-17,5.0,1020.0,29.05,0,0,7.0
2013-03-28 04:00:00,-18,5.0,1020.0,32.18,0,0,8.0
2013-03-28 05:00:00,-16,3.0,1021.0,0.89,0,0,16.0
2013-03-28 06:00:00,-13,2.0,1022.0,1.79,0,0,17.0
2013-03-28 07:00:00,-12,4.0,1022.0,3.58,0,0,25.0
2013-03-28 08:00:00,-20,6.0,1023.0,0.89,0,0,17.0
2013-03-28 09:00:00,-20,7.0,1023.0,3.13,0,0,13.0
2013-03-28 10:00:00,-21,8.0,1023.0,4.92,0,0,19.0
2013-03-28 11:00:00,-20,9.0,1023.0,0.89,0,0,18.0
2013-03-28 12:00:00,-14,10.0,1022.0,4.92,0,0,15.0
2013-03-28 13:00:00,-11,10.0,1022.0,9.84,0,0,21.0
2013-03-28 14:00:00,-14,11.0,1020.0,14.76,0,0,11.0
2013-03-28 15:00:00,-16,12.0,1019.0,20.57,0,0,21.0
2013-03-28 16:00:00,-17,13.0,1019.0,4.02,0,0,20.0
2013-03-28 17:00:00,-21,13.0,1019.0,1.79,0,0,22.0
2013-03-28 18:00:00,-18,12.0,1019.0,1.79,0,0,17.0
2013-03-28 19:00:00,-16,10.0,1019.0,1.79,0,0,60.0
2013-03-28 20:00:00,-7,10.0,1020.0,5.81,0,0,97.0
2013-03-28 21:00:00,-4,8.0,1021.0,7.6,0,0,120.0
2013-03-28 22:00:00,-3,9.0,1022.0,9.39,0,0,111.0
2013-03-28 23:00:00,-3,5.0,1022.0,11.18,0,0,109.0
2013-03-29 00:00:00,-3,4.0,1022.0,1.79,0,0,110.0
2013-03-29 01:00:00,-3,1.0,1022.0,0.89,0,0,93.0
2013-03-29 02:00:00,-4,1.0,1022.0,1.79,0,0,103.0
2013-03-29 03:00:00,-4,0.0,1022.0,1.79,0,0,100.0
2013-03-29 04:00:00,-6,2.0,1022.0,0.89,0,0,110.0
2013-03-29 05:00:00,-6,1.0,1023.0,0.89,0,0,100.0
2013-03-29 06:00:00,-5,1.0,1024.0,0.45,0,0,93.0
2013-03-29 07:00:00,-3,2.0,1024.0,1.79,0,0,97.0
2013-03-29 08:00:00,-3,3.0,1024.0,3.13,0,0,116.0
2013-03-29 09:00:00,-4,5.0,1024.0,7.15,0,0,127.0
2013-03-29 10:00:00,-8,9.0,1023.0,4.02,0,0,117.0
2013-03-29 11:00:00,-11,9.0,1023.0,4.02,0,0,90.0
2013-03-29 12:00:00,-14,10.0,1022.0,8.94,0,0,78.0
2013-03-29 13:00:00,-11,10.0,1021.0,12.96,0,0,119.0
2013-03-29 14:00:00,-8,9.0,1020.0,16.98,0,0,121.0
2013-03-29 15:00:00,-9,10.0,1020.0,18.77,0,0,108.0
2013-03-29 16:00:00,-9,10.0,1020.0,20.56,0,0,93.0
2013-03-29 17:00:00,-7,9.0,1019.0,3.13,0,0,97.0
2013-03-29 18:00:00,-6,9.0,1019.0,4.92,0,0,100.0
2013-03-29 19:00:00,-4,7.0,1020.0,1.79,0,0,101.0
2013-03-29 20:00:00,-4,6.0,1021.0,3.13,0,0,80.0
2013-03-29 21:00:00,-5,4.0,1022.0,7.15,0,0,75.0
2013-03-29 22:00:00,-5,4.0,1022.0,11.17,0,0,58.0
2013-03-29 23:00:00,-7,4.0,1023.0,14.3,0,0,66.0
2013-03-30 00:00:00,-6,3.0,1023.0,17.43,0,0,60.0
2013-03-30 01:00:00,-6,3.0,1023.0,19.22,0,0,72.0
2013-03-30 02:00:00,-7,3.0,1023.0,22.35,0,0,75.0
2013-03-30 03:00:00,-8,3.0,1022.0,0.45,0,0,82.0
2013-03-30 04:00:00,-7,3.0,1022.0,0.9,0,0,85.0
2013-03-30 05:00:00,-8,2.0,1022.0,1.79,0,0,82.0
2013-03-30 06:00:00,-7,2.0,1023.0,3.58,0,0,81.0
2013-03-30 07:00:00,-5,1.0,1023.0,5.37,0,0,84.0
2013-03-30 08:00:00,-7,6.0,1023.0,8.5,0,0,90.0
2013-03-30 09:00:00,-7,7.0,1024.0,3.13,0,0,93.0
2013-03-30 10:00:00,-7,7.0,1024.0,6.26,0,0,100.0
2013-03-30 11:00:00,-6,8.0,1024.0,9.39,0,0,122.0
2013-03-30 12:00:00,-6,9.0,1023.0,12.52,0,0,90.0
2013-03-30 13:00:00,-5,10.0,1022.0,15.65,0,0,97.0
2013-03-30 14:00:00,-4,11.0,1021.0,19.67,0,0,116.0
2013-03-30 15:00:00,-2,10.0,1021.0,24.59,0,0,110.0
2013-03-30 16:00:00,-1,9.0,1020.0,29.51,0,0,98.0
2013-03-30 17:00:00,0,7.0,1020.0,33.53,0,0,104.0
2013-03-30 18:00:00,0,7.0,1021.0,37.55,0,0,85.0
2013-03-30 19:00:00,0,6.0,1021.0,41.57,0,0,91.0
2013-03-30 20:00:00,0,5.0,1022.0,44.7,0,0,98.0
2013-03-30 21:00:00,0,4.0,1023.0,47.83,0,0,107.0
2013-03-30 22:00:00,0,4.0,1023.0,49.62,0,0,100.0
2013-03-30 23:00:00,0,3.0,1024.0,51.41,0,0,101.0
2013-03-31 00:00:00,1,4.0,1024.0,53.2,0,0,107.0
2013-03-31 01:00:00,1,4.0,1024.0,56.33,0,0,105.0
2013-03-31 02:00:00,1,4.0,1023.0,59.46,0,0,106.0
2013-03-31 03:00:00,1,4.0,1023.0,61.25,0,0,109.0
2013-03-31 04:00:00,1,3.0,1022.0,63.04,0,0,130.0
2013-03-31 05:00:00,1,3.0,1022.0,64.83,0,0,131.0
2013-03-31 06:00:00,1,4.0,1022.0,66.62,0,0,140.0
2013-03-31 07:00:00,2,4.0,1022.0,68.41,0,0,141.0
2013-03-31 08:00:00,2,4.0,1022.0,70.2,0,0,155.0
2013-03-31 09:00:00,2,4.0,1022.0,73.33,0,0,174.0
2013-03-31 10:00:00,2,4.0,1022.0,76.46,0,0,193.0
2013-03-31 11:00:00,2,5.0,1021.0,79.59,0,0,203.0
2013-03-31 12:00:00,3,7.0,1020.0,81.38,0,0,230.0
2013-03-31 13:00:00,3,6.0,1018.0,83.17,0,0,227.0
2013-03-31 14:00:00,3,6.0,1017.0,86.3,0,0,251.0
2013-03-31 15:00:00,3,7.0,1016.0,88.09,0,0,248.0
2013-03-31 16:00:00,3,7.0,1015.0,91.22,0,0,243.0
2013-03-31 17:00:00,3,7.0,1015.0,1.79,0,0,253.0
2013-03-31 18:00:00,3,7.0,1015.0,3.58,0,0,258.0
2013-03-31 19:00:00,3,5.0,1015.0,3.13,0,0,254.0
2013-03-31 20:00:00,2,6.0,1015.0,4.92,0,0,259.0
2013-03-31 21:00:00,2,5.0,1015.0,8.05,0,0,256.0
2013-03-31 22:00:00,3,6.0,1015.0,11.18,0,0,255.0
2013-03-31 23:00:00,3,7.0,1015.0,14.31,0,0,246.0
2013-04-01 00:00:00,3,7.0,1015.0,0.89,0,0,244.0
2013-04-01 01:00:00,3,6.0,1015.0,4.02,0,0,259.0
2013-04-01 02:00:00,2,6.0,1014.0,0.89,0,0,244.0
2013-04-01 03:00:00,3,7.0,1014.0,3.13,0,0,256.0
2013-04-01 04:00:00,3,7.0,1014.0,1.79,0,0,250.0
2013-04-01 05:00:00,3,4.0,1013.0,0.89,0,0,245.0
2013-04-01 06:00:00,2,3.0,1014.0,1.79,0,0,247.0
2013-04-01 07:00:00,3,6.0,1014.0,3.58,0,0,247.0
2013-04-01 08:00:00,4,8.0,1014.0,5.37,0,0,158.0
2013-04-01 09:00:00,-3,13.0,1014.0,5.81,0,0,18.0
2013-04-01 10:00:00,-4,14.0,1015.0,14.75,0,0,15.0
2013-04-01 11:00:00,-4,14.0,1016.0,23.69,0,0,15.0
2013-04-01 12:00:00,0,15.0,1016.0,31.74,0,0,29.0
2013-04-01 13:00:00,-2,15.0,1016.0,8.94,0,0,39.0
2013-04-01 14:00:00,-4,16.0,1017.0,14.75,0,0,37.0
2013-04-01 15:00:00,-7,15.0,1017.0,8.05,0,0,39.0
2013-04-01 16:00:00,-6,15.0,1017.0,5.81,0,0,41.0
2013-04-01 17:00:00,-7,14.0,1018.0,9.83,0,0,38.0
2013-04-01 18:00:00,-7,14.0,1019.0,11.62,0,0,31.0
2013-04-01 19:00:00,-9,11.0,1020.0,4.02,0,0,29.0
2013-04-01 20:00:00,-10,8.0,1021.0,7.15,0,0,20.0
2013-04-01 21:00:00,-12,10.0,1022.0,12.07,0,0,19.0
2013-04-01 22:00:00,-20,10.0,1022.0,16.99,0,0,7.0
2013-04-01 23:00:00,-18,9.0,1023.0,21.91,0,0,7.0
2013-04-02 00:00:00,-14,6.0,1023.0,1.79,0,0,6.0
2013-04-02 01:00:00,-13,4.0,1023.0,3.13,0,0,13.0
2013-04-02 02:00:00,-12,4.0,1023.0,0.89,0,0,20.0
2013-04-02 03:00:00,-9,1.0,1023.0,3.13,0,0,49.0
2013-04-02 04:00:00,-7,1.0,1022.0,0.45,0,0,64.0
2013-04-02 05:00:00,-6,-1.0,1022.0,1.34,0,0,96.0
2013-04-02 06:00:00,-5,0.0,1022.0,1.79,0,0,122.0
2013-04-02 07:00:00,-4,1.0,1022.0,0.89,0,0,133.0
2013-04-02 08:00:00,-2,6.0,1022.0,1.79,0,0,0.0
2013-04-02 09:00:00,-3,8.0,1021.0,3.58,0,0,175.0
2013-04-02 10:00:00,-1,10.0,1021.0,1.79,0,0,176.0
2013-04-02 11:00:00,1,13.0,1019.0,3.58,0,0,164.0
2013-04-02 12:00:00,-2,14.0,1018.0,4.02,0,0,169.0
2013-04-02 13:00:00,-3,16.0,1016.0,8.04,0,0,155.0
2013-04-02 14:00:00,-3,17.0,1015.0,12.96,0,0,144.0
2013-04-02 15:00:00,-4,18.0,1014.0,17.88,0,0,119.0
2013-04-02 16:00:00,-5,18.0,1013.0,23.69,0,0,113.0
2013-04-02 17:00:00,-5,18.0,1012.0,28.61,0,0,130.0
2013-04-02 18:00:00,-5,17.0,1011.0,32.63,0,0,123.0
2013-04-02 19:00:00,-3,14.0,1011.0,36.65,0,0,108.0
2013-04-02 20:00:00,-3,14.0,1011.0,39.78,0,0,112.0
2013-04-02 21:00:00,-2,11.0,1012.0,41.57,0,0,111.0
2013-04-02 22:00:00,-1,10.0,1011.0,43.36,0,0,122.0
2013-04-02 23:00:00,-2,11.0,1011.0,0.89,0,0,130.0
2013-04-03 00:00:00,-2,8.0,1011.0,1.78,0,0,138.0
2013-04-03 01:00:00,-1,6.0,1010.0,0.89,0,0,149.0
2013-04-03 02:00:00,-1,5.0,1010.0,1.79,0,0,153.0
2013-04-03 03:00:00,-1,3.0,1009.0,0.89,0,0,184.0
2013-04-03 04:00:00,-1,3.0,1010.0,0.89,0,0,179.0
2013-04-03 05:00:00,-1,3.0,1010.0,0.89,0,0,183.0
2013-04-03 06:00:00,0,4.0,1010.0,0.89,0,0,194.0
2013-04-03 07:00:00,1,4.0,1011.0,1.79,0,0,184.0
2013-04-03 08:00:00,1,10.0,1012.0,3.58,0,0,153.0
2013-04-03 09:00:00,-1,13.0,1012.0,3.13,0,0,150.0
2013-04-03 10:00:00,-1,17.0,1012.0,4.02,0,0,126.0
2013-04-03 11:00:00,0,18.0,1012.0,8.04,0,0,156.0
2013-04-03 12:00:00,0,18.0,1012.0,15.19,0,0,156.0
2013-04-03 13:00:00,2,19.0,1011.0,21.0,0,0,178.0
2013-04-03 14:00:00,-1,18.0,1012.0,28.15,0,0,243.0
2013-04-03 15:00:00,-1,17.0,1012.0,36.2,0,0,122.0
2013-04-03 16:00:00,-3,16.0,1012.0,44.25,0,0,100.0
2013-04-03 17:00:00,-4,16.0,1012.0,50.06,0,0,73.0
2013-04-03 18:00:00,-4,14.0,1013.0,54.98,0,0,60.0
2013-04-03 19:00:00,-4,12.0,1014.0,58.11,0,0,46.0
2013-04-03 20:00:00,-4,11.0,1015.0,59.9,0,0,33.0
2013-04-03 21:00:00,-4,10.0,1015.0,61.69,0,0,32.0
2013-04-03 22:00:00,-4,9.0,1016.0,64.82,0,0,34.0
2013-04-03 23:00:00,-4,8.0,1016.0,66.61,0,0,37.0
2013-04-04 00:00:00,-3,7.0,1016.0,68.4,0,0,38.0
2013-04-04 01:00:00,-4,9.0,1016.0,71.53,0,0,38.0
2013-04-04 02:00:00,-4,9.0,1015.0,73.32,0,0,47.0
2013-04-04 03:00:00,-4,8.0,1015.0,76.45,0,0,61.0
2013-04-04 04:00:00,-4,9.0,1015.0,79.58,0,0,48.0
2013-04-04 05:00:00,-4,8.0,1014.0,81.37,0,0,47.0
2013-04-04 06:00:00,-3,8.0,1015.0,83.16,0,0,56.0
2013-04-04 07:00:00,-4,9.0,1015.0,0.89,0,0,72.0
2013-04-04 08:00:00,-4,10.0,1015.0,1.79,0,0,89.0
2013-04-04 09:00:00,-5,10.0,1015.0,0.89,0,0,92.0
2013-04-04 10:00:00,-5,10.0,1016.0,1.78,0,0,83.0
2013-04-04 11:00:00,-5,11.0,1015.0,2.67,0,0,87.0
2013-04-04 12:00:00,-5,11.0,1014.0,3.56,0,0,89.0
2013-04-04 13:00:00,-5,11.0,1013.0,1.79,0,0,100.0
2013-04-04 14:00:00,-5,11.0,1013.0,5.81,0,0,107.0
2013-04-04 15:00:00,-1,9.0,1012.0,10.73,0,0,98.0
2013-04-04 16:00:00,4,7.0,1012.0,16.54,0,1,78.0
2013-04-04 17:00:00,5,7.0,1013.0,21.46,0,2,83.0
2013-04-04 18:00:00,5,6.0,1013.0,26.38,0,3,84.0
2013-04-04 19:00:00,5,6.0,1014.0,30.4,0,4,91.0
2013-04-04 20:00:00,5,6.0,1015.0,34.42,0,5,99.0
2013-04-04 21:00:00,5,6.0,1015.0,38.44,0,6,99.0
2013-04-04 22:00:00,5,6.0,1016.0,42.46,0,7,111.0
2013-04-04 23:00:00,5,6.0,1016.0,45.59,0,8,118.0
2013-04-05 00:00:00,5,6.0,1016.0,49.61,0,9,122.0
2013-04-05 01:00:00,5,6.0,1016.0,51.4,0,10,117.0
2013-04-05 02:00:00,6,6.0,1017.0,54.53,0,11,113.0
2013-04-05 03:00:00,5,6.0,1017.0,56.32,0,12,108.0
2013-04-05 04:00:00,5,6.0,1017.0,59.45,0,13,110.0
2013-04-05 05:00:00,5,6.0,1016.0,0.89,0,14,121.0
2013-04-05 06:00:00,5,5.0,1016.0,1.79,0,0,122.0
2013-04-05 07:00:00,5,6.0,1016.0,3.58,0,0,116.0
2013-04-05 08:00:00,6,7.0,1017.0,6.71,0,0,106.0
2013-04-05 09:00:00,7,9.0,1017.0,8.5,0,0,107.0
2013-04-05 10:00:00,7,11.0,1017.0,13.42,0,0,111.0
2013-04-05 11:00:00,4,14.0,1017.0,21.47,0,0,122.0
2013-04-05 12:00:00,-3,14.0,1017.0,30.41,0,0,88.0
2013-04-05 13:00:00,-5,14.0,1017.0,39.35,0,0,24.0
2013-04-05 14:00:00,-5,14.0,1017.0,47.4,0,0,9.0
2013-04-05 15:00:00,-7,13.0,1017.0,57.23,0,0,12.0
2013-04-05 16:00:00,-9,13.0,1017.0,67.06,0,0,15.0
2013-04-05 17:00:00,-6,12.0,1018.0,76.0,0,0,11.0
2013-04-05 18:00:00,-5,9.0,1019.0,84.94,0,0,11.0
2013-04-05 19:00:00,-10,9.0,1020.0,93.88,0,0,9.0
2013-04-05 20:00:00,-8,7.0,1022.0,98.8,0,0,10.0
2013-04-05 21:00:00,-10,5.0,1023.0,104.61,0,0,9.0
2013-04-05 22:00:00,-9,4.0,1023.0,108.63,0,0,8.0
2013-04-05 23:00:00,-9,3.0,1023.0,111.76,0,0,9.0
2013-04-06 00:00:00,-9,2.0,1023.0,1.79,0,0,8.0
2013-04-06 01:00:00,-9,3.0,1023.0,1.79,0,0,7.0
2013-04-06 02:00:00,-9,2.0,1022.0,1.79,0,0,6.0
2013-04-06 03:00:00,-8,3.0,1021.0,4.02,0,0,6.0
2013-04-06 04:00:00,-7,1.0,1021.0,5.81,0,0,6.0
2013-04-06 05:00:00,-4,-1.0,1020.0,0.89,0,0,5.0
2013-04-06 06:00:00,-5,0.0,1020.0,1.79,0,0,12.0
2013-04-06 07:00:00,-3,3.0,1020.0,3.58,0,0,9.0
2013-04-06 08:00:00,-9,7.0,1020.0,6.71,0,0,17.0
2013-04-06 09:00:00,-11,10.0,1020.0,13.86,0,0,11.0
2013-04-06 10:00:00,-13,11.0,1020.0,19.67,0,0,16.0
2013-04-06 11:00:00,-12,12.0,1018.0,27.72,0,0,13.0
2013-04-06 12:00:00,-11,12.0,1017.0,4.02,0,0,10.0
